Fecha,Hora,Precio
2022-09-28,09,"243,09"
2022-09-28,10,"219,52"
2022-09-28,11,"236,37"
2022-09-28,12,"210,71"
2022-09-28,13,"202,01"
2022-09-28,14,"179,07"
2022-09-28,15,"108,88"
2022-09-28,16,"93,55"
2022-09-28,17,"88,50"
2022-09-28,18,"105,40"
2022-09-28,19,"187,26"
2022-09-28,20,"233,71"
2022-09-28,21,"315,04"
2022-09-28,22,"352,77"
2022-09-28,23,"242,42"
2022-09-28,24,"226,18"
2022-09-29,01,"191,12"
2022-09-29,02,"185,76"
2022-09-29,03,"174,47"
2022-09-29,04,"162,56"
2022-09-29,05,"158,74"
2022-09-29,06,"157,38"
2022-09-29,07,"174,93"
2022-09-29,08,"206,52"
2022-09-29,09,"244,15"
2022-09-29,10,"207,86"
2022-09-29,11,"221,84"
2022-09-29,12,"201,01"
2022-09-29,13,"201,55"
2022-09-29,14,"201,69"
2022-09-29,15,"152,00"
2022-09-29,16,"147,95"
2022-09-29,17,"151,18"
2022-09-29,18,"163,64"
2022-09-29,19,"231,65"
2022-09-29,20,"257,53"
2022-09-29,21,"319,13"
2022-09-29,22,"345,62"
2022-09-29,23,"226,30"
2022-09-29,24,"206,64"
2022-09-30,01,"160,97"
2022-09-30,02,"160,11"
2022-09-30,03,"164,31"
2022-09-30,04,"165,58"
2022-09-30,05,"172,26"
2022-09-30,06,"175,78"
2022-09-30,07,"213,73"
2022-09-30,08,"252,25"
2022-09-30,09,"277,39"
2022-09-30,10,"224,23"
2022-09-30,11,"218,35"
2022-09-30,12,"200,68"
2022-09-30,13,"203,86"
2022-09-30,14,"208,06"
2022-09-30,15,"157,54"
2022-09-30,16,"158,07"
2022-09-30,17,"161,04"
2022-09-30,18,"174,53"
2022-09-30,19,"249,59"
2022-09-30,20,"321,04"
2022-09-30,21,"379,68"
2022-09-30,22,"404,50"
2022-09-30,23,"320,41"
2022-09-30,24,"314,79"
2022-10-01,01,"285,15"
2022-10-01,02,"212,14"
2022-10-01,03,"197,78"
2022-10-01,04,"189,82"
2022-10-01,05,"182,52"
2022-10-01,06,"182,55"
2022-10-01,07,"201,53"
2022-10-01,08,"206,68"
2022-10-01,09,"241,49"
2022-10-01,10,"240,37"
2022-10-01,11,"186,23"
2022-10-01,12,"175,20"
2022-10-01,13,"169,30"
2022-10-01,14,"160,52"
2022-10-01,15,"143,16"
2022-10-01,16,"149,82"
2022-10-01,17,"163,24"
2022-10-01,18,"182,27"
2022-10-01,19,"231,37"
2022-10-01,20,"300,42"
2022-10-01,21,"341,35"
2022-10-01,22,"301,85"
2022-10-01,23,"288,95"
2022-10-01,24,"272,79"
2022-10-02,01,"303,24"
2022-10-02,02,"265,52"
2022-10-02,03,"277,82"
2022-10-02,04,"264,04"
2022-10-02,05,"233,64"
2022-10-02,06,"265,07"
2022-10-02,07,"303,29"
2022-10-02,08,"286,47"
2022-10-02,09,"263,09"
2022-10-02,10,"226,94"
2022-10-02,11,"174,71"
2022-10-02,12,"156,77"
2022-10-02,13,"165,39"
2022-10-02,14,"165,46"
2022-10-02,15,"150,00"
2022-10-02,16,"164,86"
2022-10-02,17,"167,15"
2022-10-02,18,"175,26"
2022-10-02,19,"232,29"
2022-10-02,20,"264,78"
2022-10-02,21,"319,74"
2022-10-02,22,"340,02"
2022-10-02,23,"278,44"
2022-10-02,24,"281,53"
2022-10-03,01,"319,96"
2022-10-03,02,"314,76"
2022-10-03,03,"320,24"
2022-10-03,04,"326,72"
2022-10-03,05,"333,19"
2022-10-03,06,"336,06"
2022-10-03,07,"318,31"
2022-10-03,08,"320,00"
2022-10-03,09,"378,00"
2022-10-03,10,"340,18"
2022-10-03,11,"361,94"
2022-10-03,12,"348,04"
2022-10-03,13,"344,34"
2022-10-03,14,"340,15"
2022-10-03,15,"281,35"
2022-10-03,16,"282,14"
2022-10-03,17,"289,86"
2022-10-03,18,"306,33"
2022-10-03,19,"365,22"
2022-10-03,20,"386,32"
2022-10-03,21,"456,84"
2022-10-03,22,"454,79"
2022-10-03,23,"350,84"
2022-10-03,24,"348,45"
2022-10-04,01,"385,06"
2022-10-04,02,"369,68"
2022-10-04,03,"377,34"
2022-10-04,04,"358,70"
2022-10-04,05,"369,73"
2022-10-04,06,"384,82"
2022-10-04,07,"387,33"
2022-10-04,08,"423,11"
2022-10-04,09,"456,14"
2022-10-04,10,"427,27"
2022-10-04,11,"362,82"
2022-10-04,12,"336,27"
2022-10-04,13,"329,06"
2022-10-04,14,"331,28"
2022-10-04,15,"281,10"
2022-10-04,16,"277,32"
2022-10-04,17,"279,78"
2022-10-04,18,"294,69"
2022-10-04,19,"390,12"
2022-10-04,20,"476,84"
2022-10-04,21,"512,53"
2022-10-04,22,"493,98"
2022-10-04,23,"440,66"
2022-10-04,24,"409,06"
2022-10-05,01,"424,64"
2022-10-05,02,"390,40"
2022-10-05,03,"364,37"
2022-10-05,04,"352,40"
2022-10-05,05,"326,29"
2022-10-05,06,"352,23"
2022-10-05,07,"372,45"
2022-10-05,08,"435,95"
2022-10-05,09,"465,54"
2022-10-05,10,"394,74"
2022-10-05,11,"356,91"
2022-10-05,12,"335,94"
2022-10-05,13,"331,67"
2022-10-05,14,"330,32"
2022-10-05,15,"282,41"
2022-10-05,16,"286,70"
2022-10-05,17,"291,82"
2022-10-05,18,"299,90"
2022-10-05,19,"363,50"
2022-10-05,20,"444,93"
2022-10-05,21,"474,37"
2022-10-05,22,"440,22"
2022-10-05,23,"331,53"
2022-10-05,24,"315,52"
2022-10-06,01,"227,38"
2022-10-06,02,"223,47"
2022-10-06,03,"213,49"
2022-10-06,04,"210,58"
2022-10-06,05,"204,75"
2022-10-06,06,"202,94"
2022-10-06,07,"200,55"
2022-10-06,08,"218,68"
2022-10-06,09,"261,99"
2022-10-06,10,"237,47"
2022-10-06,11,"265,78"
2022-10-06,12,"250,51"
2022-10-06,13,"248,34"
2022-10-06,14,"253,96"
2022-10-06,15,"213,94"
2022-10-06,16,"217,83"
2022-10-06,17,"220,82"
2022-10-06,18,"233,99"
2022-10-06,19,"302,76"
2022-10-06,20,"380,88"
2022-10-06,21,"420,37"
2022-10-06,22,"430,50"
2022-10-06,23,"352,15"
2022-10-06,24,"321,34"
2022-10-07,01,"298,94"
2022-10-07,02,"293,89"
2022-10-07,03,"279,01"
2022-10-07,04,"281,61"
2022-10-07,05,"313,00"
2022-10-07,06,"311,99"
2022-10-07,07,"327,30"
2022-10-07,08,"328,94"
2022-10-07,09,"398,64"
2022-10-07,10,"372,50"
2022-10-07,11,"359,32"
2022-10-07,12,"322,97"
2022-10-07,13,"314,90"
2022-10-07,14,"306,05"
2022-10-07,15,"249,71"
2022-10-07,16,"249,88"
2022-10-07,17,"250,62"
2022-10-07,18,"279,19"
2022-10-07,19,"367,32"
2022-10-07,20,"422,23"
2022-10-07,21,"460,41"
2022-10-07,22,"428,04"
2022-10-07,23,"345,96"
2022-10-07,24,"321,00"
2022-10-08,01,"302,37"
2022-10-08,02,"290,97"
2022-10-08,03,"269,35"
2022-10-08,04,"264,55"
2022-10-08,05,"263,16"
2022-10-08,06,"256,61"
2022-10-08,07,"251,90"
2022-10-08,08,"247,83"
2022-10-08,09,"239,78"
2022-10-08,10,"218,56"
2022-10-08,11,"191,51"
2022-10-08,12,"162,87"
2022-10-08,13,"159,44"
2022-10-08,14,"168,74"
2022-10-08,15,"173,56"
2022-10-08,16,"174,91"
2022-10-08,17,"180,06"
2022-10-08,18,"193,39"
2022-10-08,19,"220,85"
2022-10-08,20,"280,23"
2022-10-08,21,"311,71"
2022-10-08,22,"323,61"
2022-10-08,23,"297,54"
2022-10-08,24,"291,40"
2022-10-09,01,"281,31"
2022-10-09,02,"258,40"
2022-10-09,03,"243,57"
2022-10-09,04,"229,88"
2022-10-09,05,"233,01"
2022-10-09,06,"236,46"
2022-10-09,07,"239,69"
2022-10-09,08,"242,52"
2022-10-09,09,"217,58"
2022-10-09,10,"200,89"
2022-10-09,11,"178,22"
2022-10-09,12,"155,79"
2022-10-09,13,"152,18"
2022-10-09,14,"155,00"
2022-10-09,15,"149,27"
2022-10-09,16,"153,91"
2022-10-09,17,"155,48"
2022-10-09,18,"169,67"
2022-10-09,19,"188,64"
2022-10-09,20,"269,17"
2022-10-09,21,"323,76"
2022-10-09,22,"337,90"
2022-10-09,23,"317,00"
2022-10-09,24,"289,66"
2022-10-10,01,"242,45"
2022-10-10,02,"239,80"
2022-10-10,03,"241,76"
2022-10-10,04,"246,58"
2022-10-10,05,"245,85"
2022-10-10,06,"243,04"
2022-10-10,07,"243,05"
2022-10-10,08,"282,69"
2022-10-10,09,"349,57"
2022-10-10,10,"337,82"
2022-10-10,11,"366,78"
2022-10-10,12,"334,47"
2022-10-10,13,"328,73"
2022-10-10,14,"329,51"
2022-10-10,15,"281,85"
2022-10-10,16,"283,90"
2022-10-10,17,"286,35"
2022-10-10,18,"302,97"
2022-10-10,19,"385,56"
2022-10-10,20,"434,73"
2022-10-10,21,"468,76"
2022-10-10,22,"409,73"
2022-10-10,23,"355,93"
2022-10-10,24,"320,88"
2022-10-11,01,"335,93"
2022-10-11,02,"309,78"
2022-10-11,03,"298,35"
2022-10-11,04,"290,91"
2022-10-11,05,"283,87"
2022-10-11,06,"286,50"
2022-10-11,07,"278,88"
2022-10-11,08,"316,98"
2022-10-11,09,"346,39"
2022-10-11,10,"335,10"
2022-10-11,11,"367,00"
2022-10-11,12,"343,80"
2022-10-11,13,"323,28"
2022-10-11,14,"317,89"
2022-10-11,15,"269,17"
2022-10-11,16,"270,81"
2022-10-11,17,"278,90"
2022-10-11,18,"308,67"
2022-10-11,19,"363,69"
2022-10-11,20,"375,73"
2022-10-11,21,"432,68"
2022-10-11,22,"413,35"
2022-10-11,23,"335,54"
2022-10-11,24,"292,49"
2022-10-12,01,"340,29"
2022-10-12,02,"317,45"
2022-10-12,03,"296,88"
2022-10-12,04,"298,25"
2022-10-12,05,"299,93"
2022-10-12,06,"297,61"
2022-10-12,07,"290,46"
2022-10-12,08,"271,28"
2022-10-12,09,"264,15"
2022-10-12,10,"257,50"
2022-10-12,11,"243,36"
2022-10-12,12,"215,53"
2022-10-12,13,"205,56"
2022-10-12,14,"210,93"
2022-10-12,15,"214,69"
2022-10-12,16,"211,26"
2022-10-12,17,"213,80"
2022-10-12,18,"236,62"
2022-10-12,19,"249,06"
2022-10-12,20,"252,84"
2022-10-12,21,"320,33"
2022-10-12,22,"324,81"
2022-10-12,23,"308,35"
2022-10-12,24,"279,45"
2022-10-13,01,"277,94"
2022-10-13,02,"284,48"
2022-10-13,03,"289,07"
2022-10-13,04,"297,01"
2022-10-13,05,"301,64"
2022-10-13,06,"295,01"
2022-10-13,07,"289,91"
2022-10-13,08,"323,74"
2022-10-13,09,"353,90"
2022-10-13,10,"332,06"
2022-10-13,11,"301,52"
2022-10-13,12,"286,41"
2022-10-13,13,"277,77"
2022-10-13,14,"276,55"
2022-10-13,15,"232,05"
2022-10-13,16,"230,26"
2022-10-13,17,"234,38"
2022-10-13,18,"247,36"
2022-10-13,19,"323,55"
2022-10-13,20,"380,47"
2022-10-13,21,"379,96"
2022-10-13,22,"387,92"
2022-10-13,23,"358,21"
2022-10-13,24,"308,41"
2022-10-14,01,"303,61"
2022-10-14,02,"276,28"
2022-10-14,03,"269,23"
2022-10-14,04,"256,79"
2022-10-14,05,"255,88"
2022-10-14,06,"255,25"
2022-10-14,07,"255,29"
2022-10-14,08,"286,33"
2022-10-14,09,"315,72"
2022-10-14,10,"298,58"
2022-10-14,11,"284,56"
2022-10-14,12,"262,33"
2022-10-14,13,"259,04"
2022-10-14,14,"256,45"
2022-10-14,15,"209,28"
2022-10-14,16,"206,84"
2022-10-14,17,"212,06"
2022-10-14,18,"228,49"
2022-10-14,19,"313,85"
2022-10-14,20,"377,90"
2022-10-14,21,"384,29"
2022-10-14,22,"402,33"
2022-10-14,23,"339,45"
2022-10-14,24,"335,96"
2022-10-15,01,"249,78"
2022-10-15,02,"237,61"
2022-10-15,03,"237,02"
2022-10-15,04,"239,09"
2022-10-15,05,"239,71"
2022-10-15,06,"239,97"
2022-10-15,07,"235,48"
2022-10-15,08,"233,54"
2022-10-15,09,"234,21"
2022-10-15,10,"216,50"
2022-10-15,11,"205,22"
2022-10-15,12,"156,48"
2022-10-15,13,"143,96"
2022-10-15,14,"140,44"
2022-10-15,15,"128,56"
2022-10-15,16,"113,53"
2022-10-15,17,"113,93"
2022-10-15,18,"130,58"
2022-10-15,19,"161,48"
2022-10-15,20,"216,02"
2022-10-15,21,"258,43"
2022-10-15,22,"244,50"
2022-10-15,23,"240,64"
2022-10-15,24,"227,33"
2022-10-16,01,"188,70"
2022-10-16,02,"170,48"
2022-10-16,03,"171,56"
2022-10-16,04,"176,41"
2022-10-16,05,"135,11"
2022-10-16,06,"135,15"
2022-10-16,07,"142,11"
2022-10-16,08,"173,32"
2022-10-16,09,"163,99"
2022-10-16,10,"185,10"
2022-10-16,11,"169,16"
2022-10-16,12,"123,57"
2022-10-16,13,"116,88"
2022-10-16,14,"113,92"
2022-10-16,15,"111,02"
2022-10-16,16,"109,93"
2022-10-16,17,"114,11"
2022-10-16,18,"114,63"
2022-10-16,19,"158,38"
2022-10-16,20,"167,56"
2022-10-16,21,"201,10"
2022-10-16,22,"198,28"
2022-10-16,23,"191,66"
2022-10-16,24,"183,11"
2022-10-17,01,"188,56"
2022-10-17,02,"171,30"
2022-10-17,03,"161,39"
2022-10-17,04,"142,97"
2022-10-17,05,"143,08"
2022-10-17,06,"170,54"
2022-10-17,07,"198,85"
2022-10-17,08,"236,47"
2022-10-17,09,"296,15"
2022-10-17,10,"279,36"
2022-10-17,11,"294,17"
2022-10-17,12,"261,13"
2022-10-17,13,"236,65"
2022-10-17,14,"226,29"
2022-10-17,15,"172,18"
2022-10-17,16,"169,22"
2022-10-17,17,"179,24"
2022-10-17,18,"191,59"
2022-10-17,19,"275,51"
2022-10-17,20,"301,64"
2022-10-17,21,"339,06"
2022-10-17,22,"325,67"
2022-10-17,23,"253,39"
2022-10-17,24,"234,31"
2022-10-18,01,"189,76"
2022-10-18,02,"148,23"
2022-10-18,03,"138,98"
2022-10-18,04,"134,38"
2022-10-18,05,"129,64"
2022-10-18,06,"123,67"
2022-10-18,07,"166,79"
2022-10-18,08,"194,10"
2022-10-18,09,"233,80"
2022-10-18,10,"224,03"
2022-10-18,11,"241,41"
2022-10-18,12,"189,73"
2022-10-18,13,"180,99"
2022-10-18,14,"164,76"
2022-10-18,15,"107,98"
2022-10-18,16,"106,02"
2022-10-18,17,"114,86"
2022-10-18,18,"144,36"
2022-10-18,19,"252,01"
2022-10-18,20,"264,58"
2022-10-18,21,"284,76"
2022-10-18,22,"278,83"
2022-10-18,23,"220,85"
2022-10-18,24,"166,58"
2022-10-19,01,"157,68"
2022-10-19,02,"145,58"
2022-10-19,03,"101,48"
2022-10-19,04,"92,77"
2022-10-19,05,"85,98"
2022-10-19,06,"79,04"
2022-10-19,07,"78,01"
2022-10-19,08,"94,22"
2022-10-19,09,"177,78"
2022-10-19,10,"128,86"
2022-10-19,11,"166,42"
2022-10-19,12,"155,61"
2022-10-19,13,"149,20"
2022-10-19,14,"148,36"
2022-10-19,15,"99,65"
2022-10-19,16,"100,50"
2022-10-19,17,"107,33"
2022-10-19,18,"121,67"
2022-10-19,19,"218,94"
2022-10-19,20,"221,11"
2022-10-19,21,"248,01"
2022-10-19,22,"232,53"
2022-10-19,23,"170,66"
2022-10-19,24,"126,91"
2022-10-20,01,"104,81"
2022-10-20,02,"97,66"
2022-10-20,03,"94,98"
2022-10-20,04,"90,68"
2022-10-20,05,"93,45"
2022-10-20,06,"92,18"
2022-10-20,07,"97,11"
2022-10-20,08,"129,73"
2022-10-20,09,"176,77"
2022-10-20,10,"178,56"
2022-10-20,11,"208,26"
2022-10-20,12,"195,01"
2022-10-20,13,"176,14"
2022-10-20,14,"172,67"
2022-10-20,15,"121,65"
2022-10-20,16,"117,23"
2022-10-20,17,"124,51"
2022-10-20,18,"132,53"
2022-10-20,19,"198,61"
2022-10-20,20,"203,70"
2022-10-20,21,"229,65"
2022-10-20,22,"220,18"
2022-10-20,23,"150,91"
2022-10-20,24,"128,91"
2022-10-21,01,"120,01"
2022-10-21,02,"106,04"
2022-10-21,03,"103,00"
2022-10-21,04,"103,99"
2022-10-21,05,"112,15"
2022-10-21,06,"117,73"
2022-10-21,07,"124,99"
2022-10-21,08,"144,08"
2022-10-21,09,"180,22"
2022-10-21,10,"178,22"
2022-10-21,11,"220,08"
2022-10-21,12,"217,75"
2022-10-21,13,"214,49"
2022-10-21,14,"210,90"
2022-10-21,15,"162,54"
2022-10-21,16,"163,18"
2022-10-21,17,"166,77"
2022-10-21,18,"173,52"
2022-10-21,19,"215,62"
2022-10-21,20,"225,03"
2022-10-21,21,"290,20"
2022-10-21,22,"245,60"
2022-10-21,23,"174,67"
2022-10-21,24,"176,28"
2022-10-22,01,"189,19"
2022-10-22,02,"167,60"
2022-10-22,03,"154,67"
2022-10-22,04,"156,59"
2022-10-22,05,"145,36"
2022-10-22,06,"142,75"
2022-10-22,07,"161,04"
2022-10-22,08,"158,19"
2022-10-22,09,"168,18"
2022-10-22,10,"168,50"
2022-10-22,11,"149,04"
2022-10-22,12,"156,10"
2022-10-22,13,"136,38"
2022-10-22,14,"117,61"
2022-10-22,15,"104,03"
2022-10-22,16,"89,18"
2022-10-22,17,"84,99"
2022-10-22,18,"97,38"
2022-10-22,19,"109,95"
2022-10-22,20,"156,41"
2022-10-22,21,"180,81"
2022-10-22,22,"174,77"
2022-10-22,23,"158,07"
2022-10-22,24,"123,91"
2022-10-23,01,"118,28"
2022-10-23,02,"111,00"
2022-10-23,03,"101,61"
2022-10-23,04,"103,66"
2022-10-23,05,"103,59"
2022-10-23,06,"104,03"
2022-10-23,07,"102,09"
2022-10-23,08,"108,89"
2022-10-23,09,"108,76"
2022-10-23,10,"112,83"
2022-10-23,11,"103,90"
2022-10-23,12,"99,36"
2022-10-23,13,"93,58"
2022-10-23,14,"84,80"
2022-10-23,15,"44,63"
2022-10-23,16,"34,20"
2022-10-23,17,"34,70"
2022-10-23,18,"93,61"
2022-10-23,19,"125,97"
2022-10-23,20,"161,25"
2022-10-23,21,"172,80"
2022-10-23,22,"181,67"
2022-10-23,23,"174,58"
2022-10-23,24,"153,00"
2022-10-24,01,"128,68"
2022-10-24,02,"118,55"
2022-10-24,03,"120,10"
2022-10-24,04,"135,66"
2022-10-24,05,"122,51"
2022-10-24,06,"123,36"
2022-10-24,07,"147,70"
2022-10-24,08,"154,60"
2022-10-24,09,"191,10"
2022-10-24,10,"187,82"
2022-10-24,11,"218,98"
2022-10-24,12,"213,87"
2022-10-24,13,"195,34"
2022-10-24,14,"188,15"
2022-10-24,15,"142,46"
2022-10-24,16,"143,83"
2022-10-24,17,"151,40"
2022-10-24,18,"174,71"
2022-10-24,19,"242,74"
2022-10-24,20,"260,43"
2022-10-24,21,"296,53"
2022-10-24,22,"267,20"
2022-10-24,23,"185,18"
2022-10-24,24,"154,82"
2022-10-25,01,"150,05"
2022-10-25,02,"125,48"
2022-10-25,03,"118,82"
2022-10-25,04,"109,53"
2022-10-25,05,"107,82"
2022-10-25,06,"107,84"
2022-10-25,07,"118,52"
2022-10-25,08,"150,51"
2022-10-25,09,"203,34"
2022-10-25,10,"186,14"
2022-10-25,11,"211,53"
2022-10-25,12,"208,06"
2022-10-25,13,"201,29"
2022-10-25,14,"187,40"
2022-10-25,15,"137,46"
2022-10-25,16,"138,67"
2022-10-25,17,"143,40"
2022-10-25,18,"163,01"
2022-10-25,19,"228,30"
2022-10-25,20,"239,74"
2022-10-25,21,"261,88"
2022-10-25,22,"231,90"
2022-10-25,23,"176,60"
2022-10-25,24,"171,53"
2022-10-26,01,"126,15"
2022-10-26,02,"121,12"
2022-10-26,03,"117,04"
2022-10-26,04,"117,11"
2022-10-26,05,"116,90"
2022-10-26,06,"120,66"
2022-10-26,07,"123,35"
2022-10-26,08,"171,80"
2022-10-26,09,"210,39"
2022-10-26,10,"193,37"
2022-10-26,11,"233,42"
2022-10-26,12,"214,42"
2022-10-26,13,"205,94"
2022-10-26,14,"192,97"
2022-10-26,15,"148,41"
2022-10-26,16,"147,83"
2022-10-26,17,"154,93"
2022-10-26,18,"178,61"
2022-10-26,19,"239,25"
2022-10-26,20,"256,56"
2022-10-26,21,"246,09"
2022-10-26,22,"215,97"
2022-10-26,23,"154,14"
2022-10-26,24,"144,07"
2022-10-27,01,"134,05"
2022-10-27,02,"135,28"
2022-10-27,03,"136,19"
2022-10-27,04,"130,31"
2022-10-27,05,"128,52"
2022-10-27,06,"132,95"
2022-10-27,07,"144,82"
2022-10-27,08,"171,30"
2022-10-27,09,"242,08"
2022-10-27,10,"202,66"
2022-10-27,11,"238,20"
2022-10-27,12,"226,16"
2022-10-27,13,"209,55"
2022-10-27,14,"205,10"
2022-10-27,15,"151,80"
2022-10-27,16,"149,21"
2022-10-27,17,"150,27"
2022-10-27,18,"170,71"
2022-10-27,19,"245,77"
2022-10-27,20,"262,84"
2022-10-27,21,"250,05"
2022-10-27,22,"241,66"
2022-10-27,23,"192,34"
2022-10-27,24,"164,42"
2022-10-28,01,"127,35"
2022-10-28,02,"126,77"
2022-10-28,03,"125,42"
2022-10-28,04,"125,61"
2022-10-28,05,"126,55"
2022-10-28,06,"126,98"
2022-10-28,07,"147,95"
2022-10-28,08,"171,41"
2022-10-28,09,"205,80"
2022-10-28,10,"197,95"
2022-10-28,11,"240,95"
2022-10-28,12,"219,75"
2022-10-28,13,"210,37"
2022-10-28,14,"204,83"
2022-10-28,15,"161,01"
2022-10-28,16,"153,84"
2022-10-28,17,"167,01"
2022-10-28,18,"188,10"
2022-10-28,19,"241,28"
2022-10-28,20,"246,63"
2022-10-28,21,"243,91"
2022-10-28,22,"240,05"
2022-10-28,23,"169,58"
2022-10-28,24,"156,36"
2022-10-29,01,"132,75"
2022-10-29,02,"130,86"
2022-10-29,03,"128,80"
2022-10-29,04,"126,02"
2022-10-29,05,"125,12"
2022-10-29,06,"124,58"
2022-10-29,07,"130,47"
2022-10-29,08,"143,25"
2022-10-29,09,"156,01"
2022-10-29,10,"147,63"
2022-10-29,11,"131,55"
2022-10-29,12,"121,95"
2022-10-29,13,"118,04"
2022-10-29,14,"113,61"
2022-10-29,15,"118,01"
2022-10-29,16,"120,50"
2022-10-29,17,"121,20"
2022-10-29,18,"144,62"
2022-10-29,19,"174,78"
2022-10-29,20,"179,10"
2022-10-29,21,"171,71"
2022-10-29,22,"172,21"
2022-10-29,23,"166,22"
2022-10-29,24,"161,01"
2022-10-30,01,"182,58"
2022-10-30,02,"145,76"
2022-10-30,03,"141,93"
2022-10-30,04,"144,40"
2022-10-30,05,"143,88"
2022-10-30,06,"141,40"
2022-10-30,07,"140,16"
2022-10-30,08,"145,31"
2022-10-30,09,"151,16"
2022-10-30,10,"154,62"
2022-10-30,11,"176,62"
2022-10-30,12,"177,42"
2022-10-30,13,"171,37"
2022-10-30,14,"169,90"
2022-10-30,15,"171,19"
2022-10-30,16,"164,61"
2022-10-30,17,"164,57"
2022-10-30,18,"179,52"
2022-10-30,19,"197,09"
2022-10-30,20,"215,87"
2022-10-30,21,"251,40"
2022-10-30,22,"281,03"
2022-10-30,23,"262,43"
2022-10-30,24,"200,08"
2022-10-30,25,"186,49"
2022-10-31,01,"214,45"
2022-10-31,02,"206,56"
2022-10-31,03,"173,92"
2022-10-31,04,"174,53"
2022-10-31,05,"174,23"
2022-10-31,06,"179,44"
2022-10-31,07,"199,29"
2022-10-31,08,"217,07"
2022-10-31,09,"248,70"
2022-10-31,10,"225,68"
2022-10-31,11,"256,41"
2022-10-31,12,"255,54"
2022-10-31,13,"255,26"
2022-10-31,14,"259,68"
2022-10-31,15,"225,86"
2022-10-31,16,"244,25"
2022-10-31,17,"244,98"
2022-10-31,18,"315,60"
2022-10-31,19,"307,08"
2022-10-31,20,"307,44"
2022-10-31,21,"357,19"
2022-10-31,22,"377,58"
2022-10-31,23,"301,98"
2022-10-31,24,"285,66"
2022-11-01,01,"208,72"
2022-11-01,02,"193,80"
2022-11-01,03,"168,98"
2022-11-01,04,"169,23"
2022-11-01,05,"167,70"
2022-11-01,06,"163,07"
2022-11-01,07,"165,78"
2022-11-01,08,"163,47"
2022-11-01,09,"162,67"
2022-11-01,10,"159,99"
2022-11-01,11,"146,89"
2022-11-01,12,"135,77"
2022-11-01,13,"140,31"
2022-11-01,14,"132,97"
2022-11-01,15,"133,58"
2022-11-01,16,"140,96"
2022-11-01,17,"158,92"
2022-11-01,18,"194,75"
2022-11-01,19,"209,05"
2022-11-01,20,"209,18"
2022-11-01,21,"251,16"
2022-11-01,22,"253,81"
2022-11-01,23,"213,70"
2022-11-01,24,"198,94"
2022-11-02,01,"167,28"
2022-11-02,02,"166,09"
2022-11-02,03,"161,52"
2022-11-02,04,"161,69"
2022-11-02,05,"161,26"
2022-11-02,06,"163,98"
2022-11-02,07,"182,71"
2022-11-02,08,"206,50"
2022-11-02,09,"239,75"
2022-11-02,10,"208,27"
2022-11-02,11,"237,66"
2022-11-02,12,"226,83"
2022-11-02,13,"225,14"
2022-11-02,14,"222,73"
2022-11-02,15,"181,62"
2022-11-02,16,"182,24"
2022-11-02,17,"206,12"
2022-11-02,18,"256,24"
2022-11-02,19,"317,95"
2022-11-02,20,"314,50"
2022-11-02,21,"324,99"
2022-11-02,22,"277,35"
2022-11-02,23,"202,76"
2022-11-02,24,"187,87"
2022-11-03,01,"161,15"
2022-11-03,02,"145,85"
2022-11-03,03,"140,26"
2022-11-03,04,"135,48"
2022-11-03,05,"130,98"
2022-11-03,06,"133,11"
2022-11-03,07,"136,68"
2022-11-03,08,"148,30"
2022-11-03,09,"197,97"
2022-11-03,10,"184,17"
2022-11-03,11,"216,02"
2022-11-03,12,"221,32"
2022-11-03,13,"235,76"
2022-11-03,14,"239,44"
2022-11-03,15,"197,33"
2022-11-03,16,"198,15"
2022-11-03,17,"206,92"
2022-11-03,18,"212,03"
2022-11-03,19,"292,82"
2022-11-03,20,"270,84"
2022-11-03,21,"250,57"
2022-11-03,22,"245,10"
2022-11-03,23,"195,44"
2022-11-03,24,"180,77"
2022-11-04,01,"208,38"
2022-11-04,02,"207,12"
2022-11-04,03,"206,72"
2022-11-04,04,"198,29"
2022-11-04,05,"181,71"
2022-11-04,06,"194,86"
2022-11-04,07,"210,58"
2022-11-04,08,"220,96"
2022-11-04,09,"244,00"
2022-11-04,10,"225,76"
2022-11-04,11,"253,27"
2022-11-04,12,"233,37"
2022-11-04,13,"226,62"
2022-11-04,14,"220,91"
2022-11-04,15,"173,36"
2022-11-04,16,"173,41"
2022-11-04,17,"209,84"
2022-11-04,18,"235,15"
2022-11-04,19,"307,98"
2022-11-04,20,"357,28"
2022-11-04,21,"330,38"
2022-11-04,22,"320,79"
2022-11-04,23,"262,36"
2022-11-04,24,"246,19"
2022-11-05,01,"218,37"
2022-11-05,02,"203,41"
2022-11-05,03,"187,32"
2022-11-05,04,"185,21"
2022-11-05,05,"185,84"
2022-11-05,06,"185,69"
2022-11-05,07,"182,74"
2022-11-05,08,"188,04"
2022-11-05,09,"184,09"
2022-11-05,10,"164,80"
2022-11-05,11,"158,58"
2022-11-05,12,"151,53"
2022-11-05,13,"156,57"
2022-11-05,14,"159,99"
2022-11-05,15,"159,79"
2022-11-05,16,"159,53"
2022-11-05,17,"171,32"
2022-11-05,18,"229,40"
2022-11-05,19,"243,89"
2022-11-05,20,"232,66"
2022-11-05,21,"216,88"
2022-11-05,22,"215,38"
2022-11-05,23,"194,06"
2022-11-05,24,"179,67"
2022-11-06,01,"188,65"
2022-11-06,02,"180,96"
2022-11-06,03,"161,14"
